datetime,open,high,low,close,volume
2020-11-01 06:15:00,13713.98,13731.12,13694.4,13726.94,35.65770739
2020-11-01 06:30:00,13726.94,13761.28,13715.0,13743.43,34.97821165
2020-11-01 06:45:00,13747.26,13761.56,13727.59,13731.15,36.21128203
2020-11-01 07:00:00,13729.0,13776.9,13726.78,13755.61,24.7195786
2020-11-01 07:15:00,13754.8,13766.23,13744.34,13749.75,34.02151405
2020-11-01 07:30:00,13748.99,13758.82,13738.37,13751.57,73.26335614
2020-11-01 07:45:00,13751.54,13824.9,13750.56,13807.8,119.64440671
2020-11-01 08:00:00,13808.22,13825.0,13786.49,13787.08,69.83492844
2020-11-01 08:15:00,13787.07,13804.52,13765.74,13770.08,51.41699434
2020-11-01 08:30:00,13770.08,13779.95,13752.54,13770.62,17.41539378
2020-11-01 08:45:00,13770.61,13770.62,13743.09,13764.41,45.00721794
2020-11-01 09:00:00,13764.41,13777.34,13714.45,13738.51,33.89869051
2020-11-01 09:15:00,13738.51,13747.94,13721.71,13739.03,39.29256364
2020-11-01 09:30:00,13738.17,13754.12,13734.06,13739.67,9.9300451
2020-11-01 09:45:00,13738.78,13741.58,13686.39,13693.02,55.24580868
2020-11-01 10:00:00,13693.02,13738.46,13693.02,13711.34,16.68603104
2020-11-01 10:15:00,13708.77,13730.19,13697.71,13725.0,24.65769432
2020-11-01 10:30:00,13724.99,13756.02,13724.46,13750.71,25.31242264
2020-11-01 10:45:00,13750.85,13761.86,13736.19,13739.14,15.00693487
2020-11-01 11:00:00,13739.07,13796.61,13739.07,13781.76,26.21385422
2020-11-01 11:15:00,13781.76,13791.64,13713.76,13713.76,33.78293783
2020-11-01 11:30:00,13712.52,13726.35,13671.56,13690.43,76.8198476
2020-11-01 11:45:00,13690.01,13717.47,13672.86,13713.86,47.79151229
2020-11-01 12:00:00,13710.91,13729.72,13683.9,13729.71,42.02376146
2020-11-01 12:15:00,13729.72,13749.27,13709.57,13728.85,47.57390848
2020-11-01 12:30:00,13729.65,13758.28,13700.13,13714.73,46.28941293
2020-11-01 12:45:00,13714.72,13786.01,13707.3,13775.61,51.95378328
2020-11-01 13:00:00,13772.33,13799.5,13746.38,13781.76,50.49786421
2020-11-01 13:15:00,13780.23,13792.04,13759.92,13785.6,51.02633112
2020-11-01 13:30:00,13786.22,13788.22,13752.25,13762.15,31.62315879
2020-11-01 13:45:00,13762.34,13807.1,13762.34,13805.66,47.11562225
2020-11-01 14:00:00,13806.28,13868.78,13805.3,13851.14,94.12473868
2020-11-01 14:15:00,13850.7,13851.56,13783.21,13790.79,71.51766372
2020-11-01 14:30:00,13790.0,13836.89,13790.0,13830.67,104.77753665
2020-11-01 14:45:00,13827.82,13827.82,13780.14,13808.48,43.48076535
2020-11-01 15:00:00,13806.39,13874.47,13804.92,13860.59,206.09517873
2020-11-01 15:15:00,13861.73,13862.41,13825.16,13851.39,54.6793521
2020-11-01 15:30:00,13853.03,13854.0,13816.86,13840.0,52.67850119
2020-11-01 15:45:00,13839.95,13849.21,13813.68,13813.88,63.98926371
2020-11-01 16:00:00,13813.88,13827.7,13788.41,13812.52,69.66918644
2020-11-01 16:15:00,13813.07,13839.06,13777.0,13786.67,115.93894167
2020-11-01 16:30:00,13785.5,13808.01,13777.45,13797.85,54.72340453
2020-11-01 16:45:00,13797.85,13823.54,13791.45,13812.96,43.76400491
2020-11-01 17:00:00,13815.95,13820.0,13781.92,13791.24,83.16544584
2020-11-01 17:15:00,13790.69,13816.89,13785.93,13795.08,49.11489875
2020-11-01 17:30:00,13800.47,13823.58,13800.33,13818.46,150.47382954
2020-11-01 17:45:00,13818.46,13840.0,13817.79,13820.34,64.40069504
2020-11-01 18:00:00,13822.2,13839.97,13810.57,13815.38,59.16831166
2020-11-01 18:15:00,13815.16,13819.69,13800.27,13813.2,54.46150471
2020-11-01 18:30:00,13814.98,13832.87,13797.01,13824.28,45.17625635
2020-11-01 18:45:00,13822.35,13833.41,13804.68,13805.62,46.14491686
2020-11-01 19:00:00,13803.05,13833.0,13802.63,13831.0,42.37025712
2020-11-01 19:15:00,13831.0,13833.0,13820.25,13833.0,33.13792801
2020-11-01 19:30:00,13833.0,13833.0,13813.82,13817.62,60.15612018
2020-11-01 19:45:00,13817.3,13819.92,13789.83,13801.01,58.13723975
2020-11-01 20:00:00,13801.01,13825.66,13796.8,13817.13,40.00432096
2020-11-01 20:15:00,13816.56,13850.0,13815.0,13844.22,90.05916727
2020-11-01 20:30:00,13844.21,13844.22,13827.24,13839.93,65.61035147
2020-11-01 20:45:00,13839.93,13850.0,13820.0,13830.31,59.30576017
2020-11-01 21:00:00,13830.31,13865.0,13830.31,13849.89,106.73214825
2020-11-01 21:15:00,13850.02,13867.0,13820.0,13847.99,69.75167713
2020-11-01 21:30:00,13847.2,13847.2,13789.0,13829.74,90.18127648
2020-11-01 21:45:00,13829.73,13839.94,13817.16,13824.1,66.00790723
2020-11-01 22:00:00,13824.09,13833.27,13772.02,13816.42,107.05069892
2020-11-01 22:15:00,13816.42,13831.55,13788.68,13791.34,40.01314652
2020-11-01 22:30:00,13791.62,13797.22,13722.72,13736.84,114.97320726
2020-11-01 22:45:00,13738.99,13741.82,13673.64,13709.25,180.22760539
2020-11-01 23:00:00,13709.24,13730.29,13650.0,13727.5,126.6454436
2020-11-01 23:15:00,13730.5,13744.14,13712.01,13728.99,105.3604465
2020-11-01 23:30:00,13731.05,13745.71,13726.78,13741.77,66.3200772
2020-11-01 23:45:00,13741.78,13771.67,13723.69,13771.59,89.61834571
2020-11-02 00:00:00,13771.7,13830.0,13771.7,13812.37,129.67586111
2020-11-02 00:15:00,13812.37,13830.0,13795.86,13820.5,112.9270033
2020-11-02 00:30:00,13820.51,13840.0,13815.0,13828.01,90.92624627
2020-11-02 00:45:00,13828.01,13838.0,13806.5,13816.57,74.38972085
2020-11-02 01:00:00,13816.55,13824.09,13775.51,13799.02,69.36315688
2020-11-02 01:15:00,13798.92,13813.94,13787.68,13793.13,90.70001491
2020-11-02 01:30:00,13793.39,13812.68,13782.85,13806.51,68.81691923
2020-11-02 01:45:00,13806.5,13815.42,13762.7,13765.24,63.60388138
2020-11-02 02:00:00,13765.24,13777.28,13666.95,13679.92,242.14430554
2020-11-02 02:15:00,13679.93,13723.52,13679.92,13714.28,87.09425303
2020-11-02 02:30:00,13711.35,13736.08,13701.1,13729.79,95.56029379
2020-11-02 02:45:00,13732.63,13750.0,13717.87,13735.06,87.84322665
2020-11-02 03:00:00,13735.06,13750.0,13707.16,13712.97,51.6174079
2020-11-02 03:15:00,13712.97,13715.93,13663.02,13692.35,123.19804649
2020-11-02 03:30:00,13690.83,13707.34,13659.72,13705.83,101.7610266
2020-11-02 03:45:00,13705.28,13730.0,13686.68,13705.53,43.2465559
2020-11-02 04:00:00,13704.61,13735.0,13687.64,13734.54,49.02518502
2020-11-02 04:15:00,13733.87,13736.98,13685.44,13689.4,37.82033657
2020-11-02 04:30:00,13689.4,13697.92,13661.32,13677.0,53.07465752
2020-11-02 04:45:00,13675.05,13715.48,13670.12,13711.41,58.67254348
2020-11-02 05:00:00,13709.94,13710.05,13670.41,13671.92,46.48673752
2020-11-02 05:15:00,13670.0,13712.94,13652.0,13700.85,85.19402374
2020-11-02 05:30:00,13700.84,13727.6,13682.01,13701.74,52.27189727
2020-11-02 05:45:00,13704.36,13714.6,13700.58,13700.62,20.30357088
2020-11-02 06:00:00,13700.01,13730.32,13688.3,13728.21,67.66091067
2020-11-02 06:15:00,13727.81,13749.99,13726.88,13739.18,30.29497421
2020-11-02 06:30:00,13736.99,13774.58,13736.99,13756.02,73.90407958
2020-11-02 06:45:00,13756.01,13756.01,13730.0,13747.99,53.00170637
2020-11-02 07:00:00,13747.77,13748.49,13728.62,13745.89,67.26663721
2020-11-02 07:15:00,13745.89,13772.47,13745.38,13754.41,43.80970593
2020-11-02 07:30:00,13754.41,13762.37,13743.38,13744.01,25.50097769
2020-11-02 07:45:00,13744.0,13756.39,13744.0,13749.41,43.41738809
2020-11-02 08:00:00,13749.41,13749.41,13687.4,13697.71,68.04838225
2020-11-02 08:15:00,13697.36,13706.37,13650.0,13651.53,134.54888147
2020-11-02 08:30:00,13651.52,13678.86,13501.03,13567.98,490.81956926
2020-11-02 08:45:00,13568.33,13568.33,13454.28,13464.48,306.83590431
2020-11-02 09:00:00,13463.0,13527.11,13436.55,13524.14,231.95334566
2020-11-02 09:15:00,13517.65,13529.06,13493.2,13504.38,89.70014322
2020-11-02 09:30:00,13504.39,13565.07,13504.39,13562.07,92.88535529
2020-11-02 09:45:00,13559.31,13591.0,13540.71,13585.79,61.08376288
2020-11-02 10:00:00,13585.06,13585.07,13525.98,13529.71,71.5645741
2020-11-02 10:15:00,13529.75,13551.9,13513.6,13528.75,72.9538175
2020-11-02 10:30:00,13528.78,13551.17,13477.59,13513.97,78.85166846
2020-11-02 10:45:00,13513.98,13551.43,13486.61,13502.59,72.09801325
2020-11-02 11:00:00,13502.6,13523.01,13466.68,13467.66,51.48839323
2020-11-02 11:15:00,13472.86,13487.53,13368.75,13437.46,321.29895923
2020-11-02 11:30:00,13433.04,13469.56,13415.52,13415.52,104.4886488
2020-11-02 11:45:00,13415.0,13455.15,13390.73,13423.24,101.47796527
2020-11-02 12:00:00,13422.27,13422.27,13356.0,13398.25,237.93555725
2020-11-02 12:15:00,13398.24,13438.48,13385.01,13430.9,125.82265022
2020-11-02 12:30:00,13430.75,13437.12,13263.76,13274.53,470.33526344
2020-11-02 12:45:00,13275.91,13350.0,13215.0,13309.59,283.41570918
2020-11-02 13:00:00,13310.16,13367.05,13290.49,13353.98,188.90614151
2020-11-02 13:15:00,13352.17,13388.15,13327.78,13369.81,148.82616665
2020-11-02 13:30:00,13369.81,13448.13,13362.16,13434.49,157.53782029
2020-11-02 13:45:00,13435.27,13446.65,13403.0,13404.35,124.32509324
2020-11-02 14:00:00,13405.22,13429.34,13353.72,13353.73,128.15136212
2020-11-02 14:15:00,13353.73,13430.0,13353.72,13430.0,156.7601128
2020-11-02 14:30:00,13430.0,13497.39,13416.56,13489.21,359.97038436
2020-11-02 14:45:00,13487.96,13519.0,13477.77,13481.52,245.90196039
2020-11-02 15:00:00,13481.03,13498.6,13456.99,13481.77,165.341672
2020-11-02 15:15:00,13481.76,13516.7,13475.74,13503.75,173.97520926
2020-11-02 15:30:00,13503.75,13550.07,13475.48,13543.23,139.89494454
2020-11-02 15:45:00,13542.99,13545.14,13500.0,13510.0,193.30633181
2020-11-02 16:00:00,13508.61,13537.0,13489.01,13523.15,193.29632123
2020-11-02 16:15:00,13523.15,13558.54,13509.71,13525.2,129.55309143
2020-11-02 16:30:00,13525.19,13533.69,13500.0,13514.62,123.80357998
2020-11-02 16:45:00,13515.15,13531.11,13496.62,13524.19,111.20428251
2020-11-02 17:00:00,13525.89,13525.99,13499.35,13515.56,97.54960766
2020-11-02 17:15:00,13515.57,13550.0,13515.57,13550.0,93.57380357
2020-11-02 17:30:00,13549.99,13549.99,13493.5,13512.71,132.33228082
2020-11-02 17:45:00,13514.21,13525.34,13500.81,13519.71,161.50854438
2020-11-02 18:00:00,13519.7,13540.9,13502.32,13534.26,190.72681104
2020-11-02 18:15:00,13534.99,13538.12,13492.79,13504.47,152.95079217
2020-11-02 18:30:00,13504.47,13504.47,13456.75,13479.0,139.84983129
2020-11-02 18:45:00,13479.0,13493.36,13458.62,13470.0,69.07157162
2020-11-02 19:00:00,13469.62,13517.76,13466.29,13510.1,66.09330608
2020-11-02 19:15:00,13514.34,13548.6,13510.41,13533.0,90.51855589
2020-11-02 19:30:00,13533.0,13547.54,13528.26,13542.73,58.77910186
2020-11-02 19:45:00,13541.83,13568.63,13538.08,13566.3,84.7317049
2020-11-02 20:00:00,13566.38,13625.0,13558.17,13601.49,208.93643372
2020-11-02 20:15:00,13601.5,13711.47,13601.5,13677.28,348.99376916
2020-11-02 20:30:00,13677.49,13700.0,13650.0,13651.61,148.29268
2020-11-02 20:45:00,13650.44,13688.88,13650.44,13676.0,116.09537665
2020-11-02 21:00:00,13672.59,13676.0,13619.01,13632.12,117.25575898
2020-11-02 21:15:00,13632.86,13656.94,13618.82,13630.0,124.135761
2020-11-02 21:30:00,13630.0,13644.2,13609.56,13631.87,116.80062604
2020-11-02 21:45:00,13630.55,13647.84,13620.17,13621.36,83.34229074
2020-11-02 22:00:00,13621.35,13640.56,13620.58,13627.42,72.47169858
2020-11-02 22:15:00,13627.42,13639.2,13578.76,13634.32,201.9930825
2020-11-02 22:30:00,13637.49,13661.03,13634.37,13634.78,201.0237766
2020-11-02 22:45:00,13634.88,13635.65,13565.08,13592.6,144.27732835
2020-11-02 23:00:00,13592.97,13604.34,13577.53,13584.51,77.95583834
2020-11-02 23:15:00,13584.52,13615.0,13584.52,13600.79,83.72025002
2020-11-02 23:30:00,13602.23,13615.0,13600.0,13600.0,115.97088946
2020-11-02 23:45:00,13600.0,13608.28,13556.0,13563.22,143.94494815
2020-11-03 00:00:00,13563.22,13584.29,13479.86,13512.07,413.0082499
2020-11-03 00:15:00,13511.0,13517.5,13467.22,13480.01,236.71366683
2020-11-03 00:30:00,13480.01,13530.9,13479.02,13521.1,115.77953672
2020-11-03 00:45:00,13521.1,13545.95,13520.39,13538.83,63.01251946
2020-11-03 01:00:00,13540.0,13572.87,13537.75,13568.48,68.88367007
2020-11-03 01:15:00,13568.48,13582.9,13551.95,13558.44,77.31678752
2020-11-03 01:30:00,13558.44,13579.94,13537.33,13544.94,87.99530486
2020-11-03 01:45:00,13545.47,13615.0,13540.43,13607.62,62.60026942
2020-11-03 02:00:00,13607.62,13649.0,13607.62,13622.57,131.32216896
2020-11-03 02:15:00,13624.24,13638.15,13608.26,13610.06,184.86103097
2020-11-03 02:30:00,13610.05,13617.04,13485.67,13510.63,173.13857708
2020-11-03 02:45:00,13511.01,13514.33,13401.03,13436.99,346.76658166
2020-11-03 03:00:00,13436.99,13489.45,13350.0,13352.74,427.08659634
2020-11-03 03:15:00,13352.74,13436.59,13338.25,13392.3,169.72935251
2020-11-03 03:30:00,13392.3,13454.7,13343.72,13434.04,215.50784989
2020-11-03 03:45:00,13434.15,13444.34,13375.73,13403.78,121.91260059
2020-11-03 04:00:00,13403.77,13403.78,13345.83,13369.18,191.17169781
2020-11-03 04:15:00,13369.18,13403.56,13337.31,13363.1,129.29146758
2020-11-03 04:30:00,13366.78,13412.34,13315.15,13397.74,237.03317305
2020-11-03 04:45:00,13393.43,13428.58,13390.23,13423.35,90.29891969
2020-11-03 05:00:00,13425.01,13462.69,13421.43,13443.01,119.05517104
2020-11-03 05:15:00,13443.04,13451.82,13405.71,13417.69,96.03195422
2020-11-03 05:30:00,13417.69,13432.99,13400.0,13404.46,89.4478246
2020-11-03 05:45:00,13403.39,13403.39,13360.0,13374.56,134.75375226
2020-11-03 06:00:00,13379.29,13396.57,13290.0,13394.88,142.34299226
2020-11-03 06:15:00,13394.87,13448.65,13394.87,13424.0,68.62823759
2020-11-03 06:30:00,13423.99,13456.79,13410.39,13446.64,62.22690221
2020-11-03 06:45:00,13453.78,13453.82,13412.57,13427.83,73.41572314
2020-11-03 07:00:00,13428.16,13451.91,13405.77,13417.83,49.70944385
2020-11-03 07:15:00,13417.83,13446.87,13400.62,13402.86,42.50087761
2020-11-03 07:30:00,13402.86,13443.26,13400.01,13434.12,40.83280281
2020-11-03 07:45:00,13434.87,13451.42,13420.0,13449.15,15.34077398
2020-11-03 08:00:00,13450.08,13510.5,13410.08,13510.5,76.76542883
2020-11-03 08:15:00,13510.5,13549.79,13504.4,13516.53,102.18714159
2020-11-03 08:30:00,13516.31,13564.34,13509.67,13519.43,46.43064767
2020-11-03 08:45:00,13520.21,13544.6,13507.14,13520.07,39.34467436
2020-11-03 09:00:00,13520.19,13525.6,13479.76,13489.14,40.41507124
2020-11-03 09:15:00,13488.4,13532.89,13488.4,13526.07,30.79671616
2020-11-03 09:30:00,13526.55,13578.21,13524.0,13574.12,103.34929008
2020-11-03 09:45:00,13569.73,13605.38,13565.14,13565.24,75.83180365
2020-11-03 10:00:00,13563.59,13584.19,13526.0,13532.1,67.70122814
2020-11-03 10:15:00,13533.26,13570.88,13532.44,13551.01,54.22094329
2020-11-03 10:30:00,13554.72,13554.72,13500.0,13504.36,40.14022554
2020-11-03 10:45:00,13504.37,13581.49,13504.37,13552.52,56.67124973
2020-11-03 11:00:00,13552.09,13557.58,13513.65,13521.4,51.05587062
2020-11-03 11:15:00,13522.49,13533.38,13497.34,13516.72,68.94981566
2020-11-03 11:30:00,13516.72,13527.97,13472.82,13496.93,94.50049226
2020-11-03 11:45:00,13496.53,13547.57,13496.53,13534.33,51.40676577
2020-11-03 12:00:00,13534.33,13554.84,13509.46,13509.46,43.20245987
2020-11-03 12:15:00,13509.46,13540.59,13500.0,13503.63,82.81134552
2020-11-03 12:30:00,13504.17,13514.71,13477.76,13495.8,59.68404351
2020-11-03 12:45:00,13495.8,13535.99,13495.79,13525.08,60.01679551
2020-11-03 13:00:00,13524.38,13528.29,13495.52,13497.46,78.59832971
2020-11-03 13:15:00,13495.92,13681.48,13495.82,13671.11,251.06389955
2020-11-03 13:30:00,13661.9,13750.0,13654.1,13710.03,420.0328635
2020-11-03 13:45:00,13711.0,13716.95,13672.94,13702.15,131.52269054
2020-11-03 14:00:00,13702.14,13737.65,13686.67,13699.28,121.83891173
2020-11-03 14:15:00,13699.28,13738.4,13682.13,13696.33,134.39817007
2020-11-03 14:30:00,13698.89,13723.82,13680.01,13710.08,189.64090932
2020-11-03 14:45:00,13710.13,13800.0,13695.4,13795.39,415.65944292
2020-11-03 15:00:00,13793.7,13807.0,13750.0,13756.46,257.69462674
2020-11-03 15:15:00,13756.21,13787.25,13719.15,13760.39,170.81125414
2020-11-03 15:30:00,13760.15,13774.97,13748.0,13749.95,117.82742492
2020-11-03 15:45:00,13750.01,13778.86,13690.88,13721.25,379.32290521
2020-11-03 16:00:00,13717.74,13730.75,13688.78,13727.99,252.38141739
2020-11-03 16:15:00,13728.0,13758.0,13714.81,13736.22,99.41514184
2020-11-03 16:30:00,13736.21,13750.0,13710.21,13716.74,143.6721067
2020-11-03 16:45:00,13716.66,13736.58,13706.95,13728.54,82.58048672
2020-11-03 17:00:00,13730.31,13750.0,13717.22,13732.96,98.01963535
2020-11-03 17:15:00,13734.84,13747.95,13720.0,13720.53,76.2551627
2020-11-03 17:30:00,13720.53,13771.46,13716.58,13767.08,186.71316281
2020-11-03 17:45:00,13767.67,13780.0,13739.57,13745.74,314.60465888
2020-11-03 18:00:00,13745.5,13785.0,13744.71,13778.66,97.89979184
2020-11-03 18:15:00,13778.66,13790.0,13750.63,13757.19,129.67180416
2020-11-03 18:30:00,13758.23,13786.72,13751.87,13779.8,176.99605017
2020-11-03 18:45:00,13779.8,13788.47,13750.03,13750.64,111.04191191
2020-11-03 19:00:00,13750.64,13782.78,13743.0,13767.46,119.86457947
2020-11-03 19:15:00,13767.25,13779.74,13755.82,13761.55,60.71600944
2020-11-03 19:30:00,13762.57,13771.0,13755.17,13756.35,82.94015381
2020-11-03 19:45:00,13756.35,13771.44,13729.0,13729.01,123.89808046
2020-11-03 20:00:00,13729.01,13753.09,13700.0,13729.78,151.18267065
2020-11-03 20:15:00,13729.78,13749.57,13723.2,13745.48,100.81820454
2020-11-03 20:30:00,13745.47,13778.05,13743.78,13760.36,104.53628508
2020-11-03 20:45:00,13760.36,13773.52,13729.0,13742.22,80.49184681
2020-11-03 21:00:00,13736.99,13775.0,13734.45,13773.04,92.62297464
2020-11-03 21:15:00,13775.0,13786.8,13758.61,13768.57,97.11567391
2020-11-03 21:30:00,13768.57,13794.82,13759.93,13781.57,76.46507273
2020-11-03 21:45:00,13781.56,13781.57,13740.0,13740.03,96.99201442
2020-11-03 22:00:00,13740.04,13740.04,13659.45,13714.97,190.98350446
2020-11-03 22:15:00,13714.97,13779.75,13714.97,13776.0,100.60781483
2020-11-03 22:30:00,13776.0,13850.0,13775.99,13844.47,225.52143045
2020-11-03 22:45:00,13843.83,13850.0,13812.69,13843.7,137.9613716
2020-11-03 23:00:00,13836.05,13943.41,13836.05,13903.62,368.49177809
2020-11-03 23:15:00,13903.62,14072.84,13899.72,14054.31,857.07633944
2020-11-03 23:30:00,14054.77,14081.45,13931.77,13968.73,419.7153506
2020-11-03 23:45:00,13968.63,14038.21,13946.1,14035.8,316.92572985
2020-11-04 00:00:00,14034.35,14057.56,13976.61,14018.02,280.18779516
2020-11-04 00:15:00,14015.49,14036.55,13971.67,14005.88,154.01013996
2020-11-04 00:30:00,14006.0,14010.22,13922.17,13928.74,157.54976462
2020-11-04 00:45:00,13928.94,13960.0,13781.74,13809.87,423.23017443
2020-11-04 01:00:00,13807.5,13868.87,13725.05,13795.6,417.34805061
2020-11-04 01:15:00,13795.44,13831.3,13767.4,13772.51,207.46598853
2020-11-04 01:30:00,13772.31,13808.13,13769.6,13777.05,161.45156696
2020-11-04 01:45:00,13780.61,13847.77,13774.0,13825.18,127.24866251
2020-11-04 02:00:00,13825.71,13889.74,13803.17,13876.3,137.21860272
2020-11-04 02:15:00,13877.19,13877.19,13789.01,13797.98,123.14236741
2020-11-04 02:30:00,13797.62,13806.72,13702.0,13729.8,355.65328213
2020-11-04 02:45:00,13729.8,13776.18,13707.95,13758.26,195.68339125
2020-11-04 03:00:00,13760.32,13918.09,13758.35,13882.0,178.58475479
2020-11-04 03:15:00,13882.09,13949.0,13861.89,13903.8,237.00896569
2020-11-04 03:30:00,13903.36,13946.85,13868.52,13900.0,173.41982287
2020-11-04 03:45:00,13899.56,13965.24,13880.89,13913.41,134.09540743
2020-11-04 04:00:00,13911.87,13926.81,13850.62,13852.5,137.76050198
2020-11-04 04:15:00,13851.76,13891.41,13842.0,13891.41,180.28973424
2020-11-04 04:30:00,13891.41,13927.0,13876.67,13881.86,91.91336201
2020-11-04 04:45:00,13881.87,13912.84,13866.94,13905.82,59.27767923
2020-11-04 05:00:00,13905.82,13939.55,13866.8,13926.94,93.79420479
2020-11-04 05:15:00,13926.94,13927.08,13879.91,13883.25,146.49537536
2020-11-04 05:30:00,13882.96,13882.96,13852.58,13857.11,73.80664727
2020-11-04 05:45:00,13857.12,13877.44,13793.06,13804.32,116.59136556
2020-11-04 06:00:00,13804.31,13839.12,13756.35,13821.96,150.26375085
2020-11-04 06:15:00,13825.55,13834.97,13788.41,13807.35,63.88606084
2020-11-04 06:30:00,13807.35,13847.16,13790.33,13790.33,39.55377463
2020-11-04 06:45:00,13790.32,13815.92,13774.07,13810.45,67.041503
2020-11-04 07:00:00,13809.27,13813.81,13775.89,13795.76,41.16686677
2020-11-04 07:15:00,13795.49,13822.32,13783.5,13806.23,40.65558398
2020-11-04 07:30:00,13805.6,13809.85,13729.92,13733.8,123.39979939
2020-11-04 07:45:00,13735.41,13735.41,13530.01,13604.31,812.96582337
2020-11-04 08:00:00,13604.88,13649.21,13580.51,13622.07,164.94279009
2020-11-04 08:15:00,13622.07,13700.64,13619.06,13682.73,117.37085954
2020-11-04 08:30:00,13683.46,13706.23,13642.55,13654.74,65.41124004
2020-11-04 08:45:00,13654.42,13675.92,13642.65,13651.68,27.86258858
2020-11-04 09:00:00,13651.68,13701.87,13645.51,13673.17,56.15556405
2020-11-04 09:15:00,13673.57,13700.71,13646.57,13693.88,55.19522893
2020-11-04 09:30:00,13693.9,13698.05,13667.66,13688.14,35.64546178
2020-11-04 09:45:00,13688.13,13693.19,13659.75,13664.81,43.6389949
2020-11-04 10:00:00,13663.37,13728.5,13615.84,13728.5,74.54845993
2020-11-04 10:15:00,13726.8,13758.96,13705.66,13727.22,83.04065378
2020-11-04 10:30:00,13726.64,13726.64,13683.94,13688.51,46.29009844
2020-11-04 10:45:00,13688.51,13718.86,13670.13,13700.01,49.48975575
2020-11-04 11:00:00,13700.01,13712.04,13665.64,13686.81,71.84743787
2020-11-04 11:15:00,13686.8,13715.98,13680.13,13694.21,55.73825413
2020-11-04 11:30:00,13695.87,13750.58,13695.87,13743.35,28.55668785
2020-11-04 11:45:00,13744.56,13753.91,13715.01,13732.13,59.25021646
2020-11-04 12:00:00,13733.17,13756.45,13712.12,13756.45,49.12883196
2020-11-04 12:15:00,13756.46,13829.0,13745.7,13828.99,160.61591572
2020-11-04 12:30:00,13829.0,13850.0,13790.39,13809.78,87.62686515
2020-11-04 12:45:00,13809.78,13838.44,13791.45,13837.02,86.88750712
2020-11-04 13:00:00,13835.53,13840.13,13801.62,13816.14,170.55134159
2020-11-04 13:15:00,13816.15,13872.57,13799.48,13849.72,127.1680056
2020-11-04 13:30:00,13848.44,13900.0,13839.28,13871.64,104.67541738
2020-11-04 13:45:00,13871.64,13897.35,13843.98,13848.04,88.1777117
2020-11-04 14:00:00,13847.72,13862.77,13801.73,13809.39,114.09305455
2020-11-04 14:15:00,13814.64,13822.32,13744.49,13746.13,222.05206584
2020-11-04 14:30:00,13754.37,13826.94,13754.37,13788.3,135.54575875
2020-11-04 14:45:00,13788.3,13849.47,13763.99,13846.51,196.97133005
2020-11-04 15:00:00,13846.58,13900.0,13846.51,13870.0,253.48252006
2020-11-04 15:15:00,13870.0,13930.64,13864.42,13906.2,244.65149987
2020-11-04 15:30:00,13906.72,13933.93,13876.13,13900.04,160.50884842
2020-11-04 15:45:00,13899.49,13934.0,13893.51,13926.0,148.51591328
2020-11-04 16:00:00,13926.0,13995.17,13897.52,13978.59,248.16670629
2020-11-04 16:15:00,13978.59,14059.86,13978.58,14000.0,469.19945318
2020-11-04 16:30:00,14000.0,14021.0,13961.0,13985.07,362.0970718
2020-11-04 16:45:00,13988.46,14050.0,13981.26,14043.0,190.6996916
2020-11-04 17:00:00,14043.0,14245.03,14043.0,14143.76,1136.35344172
2020-11-04 17:15:00,14146.68,14273.6,14135.84,14222.32,389.2368459
2020-11-04 17:30:00,14222.33,14247.77,14154.89,14185.21,375.5033011
2020-11-04 17:45:00,14185.21,14188.94,14064.21,14083.45,333.95438583
2020-11-04 18:00:00,14083.44,14134.44,14037.3,14048.91,231.50496046
2020-11-04 18:15:00,14043.74,14099.53,14034.66,14094.63,226.518686
2020-11-04 18:30:00,14096.61,14135.13,14077.28,14105.17,236.96701392
2020-11-04 18:45:00,14105.71,14120.32,14084.58,14099.72,165.12132266
2020-11-04 19:00:00,14099.72,14131.66,14086.94,14111.93,133.88292595
2020-11-04 19:15:00,14111.93,14121.03,14091.87,14118.21,150.13777361
2020-11-04 19:30:00,14118.22,14137.47,14095.0,14095.0,197.49662264
2020-11-04 19:45:00,14095.0,14133.87,14088.06,14120.04,136.91170916
2020-11-04 20:00:00,14122.24,14160.81,14088.0,14088.01,147.18611856
2020-11-04 20:15:00,14088.01,14088.01,13952.89,14013.59,401.75256075
2020-11-04 20:30:00,14013.59,14056.87,14012.68,14039.03,222.57324716
2020-11-04 20:45:00,14040.01,14065.4,13993.0,14050.29,147.75101981
2020-11-04 21:00:00,14047.45,14067.28,14026.0,14048.13,146.05365115
2020-11-04 21:15:00,14048.65,14079.54,14035.45,14072.18,118.352343
2020-11-04 21:30:00,14071.33,14084.74,14043.92,14068.65,100.37004203
2020-11-04 21:45:00,14066.61,14066.61,14000.0,14011.25,158.15977058
2020-11-04 22:00:00,14011.25,14071.0,14011.25,14051.11,98.17874548
2020-11-04 22:15:00,14051.67,14220.2,14047.54,14210.38,341.52219439
2020-11-04 22:30:00,14211.25,14249.64,14137.06,14156.99,181.25857912
2020-11-04 22:45:00,14154.88,14175.6,14120.07,14153.47,145.35455015
2020-11-04 23:00:00,14153.46,14167.28,14093.85,14138.16,162.08174254
2020-11-04 23:15:00,14130.87,14156.31,14104.82,14121.49,100.17224912
2020-11-04 23:30:00,14122.79,14134.58,14081.39,14108.77,109.48222596
