datetime,symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size,LIQ_SIDE
2024-06-19 14:23:46.458,WIF,SELL,LIMIT,IOC,3253.1,1.9707749,2.0026656,FILLED,171.0,3253.1,1718807026458,6411.12782719,L LIQ
2024-06-19 14:24:21.574,WIF,SELL,LIMIT,IOC,5459.5,1.966913,2.0015305,FILLED,61.4,5459.5,1718807061574,10738.3615235,L LIQ
2024-06-19 14:24:23.157,WIF,SELL,LIMIT,IOC,1820.1,1.9722185,1.9994807,FILLED,28.1,1820.1,1718807063157,3589.63489185,L LIQ
2024-06-19 14:31:45.428,WIF,SELL,LIMIT,IOC,2334.8,1.9517546,1.9810248,FILLED,2030.8,2334.8,1718807505428,4556.95664008,L LIQ
2024-06-19 14:32:47.184,WIF,SELL,LIMIT,IOC,2824.7,1.9441092,1.9722364,FILLED,277.6,2824.7,1718807567184,5491.5252572399995,L LIQ
2024-06-19 15:13:49.166,WIF,BUY,LIMIT,IOC,2507.0,2.0470032,2.0174942,FILLED,95.4,2507.0,1718810029166,5131.837022399999,S LIQ
2024-06-19 15:50:07.087,WIF,BUY,LIMIT,IOC,2216.7,2.06744,2.0379,FILLED,2216.7,2216.7,1718812207087,4582.894248,S LIQ
2024-06-19 17:14:22.060,WIF,BUY,LIMIT,IOC,2005.3,2.095004,2.0642172,FILLED,656.9,2005.3,1718817262060,4201.1115211999995,S LIQ
2024-06-19 17:16:22.116,WIF,BUY,LIMIT,IOC,2827.8,2.1011078,2.068402,FILLED,542.6,2827.8,1718817382116,5941.51263684,S LIQ
2024-06-19 17:16:25.351,WIF,BUY,LIMIT,IOC,5049.5,2.1060228,2.0705694,FILLED,259.8,5049.5,1718817385351,10634.3621286,S LIQ
2024-06-19 18:55:37.164,WIF,SELL,LIMIT,IOC,2410.1,2.0198799,2.0500015,FILLED,1652.1,2410.1,1718823337164,4868.11254699,L LIQ
2024-06-19 20:20:30.070,WIF,SELL,LIMIT,IOC,2460.0,1.9895681,2.0151822,FILLED,46.5,2460.0,1718828430070,4894.337526,L LIQ
2024-06-19 23:32:31.116,WIF,SELL,LIMIT,IOC,2470.0,1.9762378,2.0068688,FILLED,231.1,2470.0,1718839951116,4881.307366,L LIQ
2024-06-20 00:14:28.407,WIF,BUY,LIMIT,IOC,2463.4,2.0616388,2.0306025,FILLED,288.6,2463.4,1718842468407,5078.64101992,S LIQ
2024-06-20 00:47:25.415,WIF,SELL,LIMIT,IOC,1820.8,1.9831881,2.0123484,FILLED,258.5,1820.8,1718844445415,3610.98889248,L LIQ
2024-06-20 00:54:27.400,WIF,BUY,LIMIT,IOC,1863.7,2.0512844,2.0230446,FILLED,195.9,1863.7,1718844867400,3822.97873628,S LIQ
2024-06-20 01:32:31.219,WIF,BUY,LIMIT,IOC,2452.4,2.0954134,2.0642382,FILLED,13.2,2452.4,1718847151219,5138.79182216,S LIQ
2024-06-20 01:39:18.494,WIF,BUY,LIMIT,IOC,2245.1,2.0887273,2.0601508,FILLED,210.3,2245.1,1718847558494,4689.401661229999,S LIQ
2024-06-20 03:31:56.185,WIF,BUY,LIMIT,IOC,1461.7,2.0888346,2.0588,FILLED,1461.7,1461.7,1718854316185,3053.2495348200005,S LIQ
2024-06-20 04:59:13.297,WIF,SELL,LIMIT,IOC,1855.8,2.0125074,2.0414781,FILLED,254.0,1855.8,1718859553297,3734.81123292,L LIQ
2024-06-20 05:55:43.044,WIF,BUY,LIMIT,IOC,2484.8,2.1028193,2.0718482,FILLED,187.7,2484.8,1718862943044,5225.085396640001,S LIQ
2024-06-20 06:13:47.522,WIF,BUY,LIMIT,IOC,1455.3,2.1323574,2.1021354,FILLED,189.4,1455.3,1718864027522,3103.21972422,S LIQ
2024-06-20 06:14:01.536,WIF,BUY,LIMIT,IOC,1576.0,2.1350794,2.1033691,FILLED,59.1,1576.0,1718864041536,3364.8851344,S LIQ
2024-06-20 06:14:03.358,WIF,BUY,LIMIT,IOC,3052.1,2.1383212,2.1052221,FILLED,358.5,3052.1,1718864043358,6526.37013452,S LIQ
2024-06-20 06:16:09.503,WIF,SELL,LIMIT,IOC,1862.0,2.0642008,2.0979463,FILLED,142.3,1862.0,1718864169503,3843.5418896,L LIQ
2024-06-20 07:00:24.478,WIF,BUY,LIMIT,IOC,2410.0,2.1140357,2.0819985,FILLED,160.2,2410.0,1718866824478,5094.826037,S LIQ
2024-06-20 07:18:43.190,WIF,BUY,LIMIT,IOC,4872.9,2.1540606,2.1192932,FILLED,622.1,4872.9,1718867923190,10496.52189774,S LIQ
2024-06-20 07:31:09.309,WIF,BUY,LIMIT,IOC,2058.2,2.1614311,2.1308883,FILLED,117.0,2058.2,1718868669309,4448.65749002,S LIQ
2024-06-20 11:09:01.173,WIF,BUY,LIMIT,IOC,1960.2,2.1772839,2.1448125,FILLED,172.8,1960.2,1718881741173,4267.91190078,S LIQ
2024-06-20 11:09:52.101,WIF,BUY,LIMIT,IOC,1435.2,2.1823013,2.1500691,FILLED,39.7,1435.2,1718881792101,3132.03882576,S LIQ
2024-06-20 11:09:54.312,WIF,BUY,LIMIT,IOC,1589.5,2.1827892,2.1520436,FILLED,223.8,1589.5,1718881794312,3469.5434334,S LIQ
2024-06-20 11:12:41.378,WIF,BUY,LIMIT,IOC,2964.3,2.1898577,2.1557207,FILLED,24.3,2964.3,1718881961378,6491.395180110001,S LIQ
2024-06-20 11:12:55.450,WIF,BUY,LIMIT,IOC,2154.6,2.1896074,2.1578493,FILLED,47.8,2154.6,1718881975450,4717.728104039999,S LIQ
2024-06-20 12:06:06.532,WIF,BUY,LIMIT,IOC,1397.1,2.2009014,2.1701545,FILLED,218.4,1397.1,1718885166532,3074.879345939999,S LIQ
2024-06-20 12:16:09.207,WIF,SELL,LIMIT,IOC,2300.2,2.1265851,2.1570036,FILLED,6.1,2300.2,1718885769207,4891.571047019999,L LIQ
2024-06-20 12:25:11.147,WIF,SELL,LIMIT,IOC,2317.3,2.1056418,2.1364897,FILLED,405.6,2317.3,1718886311147,4879.40374314,L LIQ
2024-06-20 12:33:41.406,WIF,SELL,LIMIT,IOC,2395.7,2.1004094,2.1302081,FILLED,63.8,2395.7,1718886821406,5031.95079958,L LIQ
2024-06-20 12:43:30.278,WIF,SELL,LIMIT,IOC,19704.8,2.0762037,2.1150925,FILLED,1440.6,19704.8,1718887410278,40911.17866776,L LIQ
2024-06-20 13:02:42.356,WIF,SELL,LIMIT,IOC,5394.4,2.0676403,2.1021417,FILLED,1426.4,5394.4,1718888562356,11153.67883432,L LIQ
2024-06-20 13:20:27.642,WIF,SELL,LIMIT,IOC,4615.8,2.0255777,2.0606491,FILLED,965.1,4615.8,1718889627642,9349.66154766,L LIQ
2024-06-20 13:21:54.121,WIF,SELL,LIMIT,IOC,1537.8,2.0233352,2.0525749,FILLED,210.7,1537.8,1718889714121,3111.48487056,L LIQ
2024-06-20 13:31:57.094,WIF,SELL,LIMIT,IOC,6724.5,1.9943353,2.030566,FILLED,18.8,6724.5,1718890317094,13410.90772485,L LIQ
2024-06-20 13:32:13.228,WIF,SELL,LIMIT,IOC,3451.7,1.9965196,2.0292088,FILLED,132.2,3451.7,1718890333228,6891.3867033199995,L LIQ
2024-06-20 13:51:12.336,WIF,SELL,LIMIT,IOC,2289.8,2.0144632,2.0437014,FILLED,284.9,2289.8,1718891472336,4612.71783536,L LIQ
2024-06-20 14:01:01.499,WIF,SELL,LIMIT,IOC,2213.9,1.9991474,2.0281409,FILLED,390.5,2213.9,1718892061499,4425.912428860001,L LIQ
2024-06-20 14:06:20.429,WIF,SELL,LIMIT,IOC,3042.9,1.9738286,2.0045019,FILLED,68.4,3042.9,1718892380429,6006.163046940001,L LIQ
2024-06-20 14:08:26.350,WIF,SELL,LIMIT,IOC,3119.2,1.9748157,2.0047175,FILLED,584.2,3119.2,1718892506350,6159.84513144,L LIQ
2024-06-20 14:20:53.184,WIF,SELL,LIMIT,IOC,1522.5,1.973102,2.0020954,FILLED,260.6,1522.5,1718893253184,3004.047795,L LIQ
2024-06-20 15:01:31.445,WIF,BUY,LIMIT,IOC,2391.8,2.0666212,2.0368343,FILLED,181.2,2391.8,1718895691445,4942.944586160001,S LIQ
2024-06-20 16:02:58.057,WIF,SELL,LIMIT,IOC,5828.9,1.9507778,1.9814831,FILLED,1028.4,5828.9,1718899378057,11370.88871842,L LIQ
2024-06-20 16:08:46.465,WIF,SELL,LIMIT,IOC,2140.4,1.9205012,1.9503332,FILLED,303.2,2140.4,1718899726465,4110.64076848,L LIQ
2024-06-20 17:34:30.239,WIF,BUY,LIMIT,IOC,1747.4,2.0364959,2.0066969,FILLED,1693.9,1747.4,1718904870239,3558.57293566,S LIQ
2024-06-20 21:57:11.131,WIF,SELL,LIMIT,IOC,2211.6,1.9681024,1.991391,FILLED,288.9,2211.6,1718920631131,4352.65526784,L LIQ
2024-06-20 22:05:32.437,WIF,SELL,LIMIT,IOC,1836.7,1.961856,1.9901741,FILLED,475.8,1836.7,1718921132437,3603.3409152,L LIQ
2024-06-20 23:09:18.332,WIF,SELL,LIMIT,IOC,2356.6,1.9576615,1.9869276,FILLED,7.8,2356.6,1718924958332,4613.425090899999,L LIQ
2024-06-20 23:43:52.513,WIF,SELL,LIMIT,IOC,12304.9,1.9305994,1.9673148,FILLED,223.8,12304.9,1718927032513,23755.83255706,L LIQ
2024-06-20 23:43:57.399,WIF,SELL,LIMIT,IOC,2278.0,1.9376452,1.9663173,FILLED,426.2,2278.0,1718927037399,4413.9557656,L LIQ
2024-06-20 23:52:43.510,WIF,SELL,LIMIT,IOC,2461.5,1.9272793,1.9562809,FILLED,91.7,2461.5,1718927563510,4743.99799695,L LIQ
2024-06-20 23:57:39.232,WIF,SELL,LIMIT,IOC,1997.8,1.9223842,1.9510047,FILLED,100.4,1997.8,1718927859232,3840.53915476,L LIQ
2024-06-21 00:06:07.389,WIF,SELL,LIMIT,IOC,3394.4,1.9186789,1.9466473,FILLED,420.6,3394.4,1718928367389,6512.76365816,L LIQ
2024-06-21 00:06:09.547,WIF,SELL,LIMIT,IOC,9633.8,1.9128501,1.9358096,FILLED,1747.0,9633.8,1718928369547,18428.01529338,L LIQ
2024-06-21 00:06:13.446,WIF,SELL,LIMIT,IOC,11075.1,1.902826,1.9361691,FILLED,132.4,11075.1,1718928373446,21073.9882326,L LIQ
2024-06-21 00:09:54.281,WIF,SELL,LIMIT,IOC,2427.1,1.8958759,1.9224135,FILLED,281.4,2427.1,1718928594281,4601.48039689,L LIQ
2024-06-21 00:13:09.311,WIF,SELL,LIMIT,IOC,2450.0,1.8919407,1.920024,FILLED,1582.3,2450.0,1718928789311,4635.254715,L LIQ
2024-06-21 00:13:20.055,WIF,SELL,LIMIT,IOC,8494.8,1.8820595,1.9155937,FILLED,9.2,8494.8,1718928800055,15987.7190406,L LIQ
2024-06-21 00:18:28.506,WIF,SELL,LIMIT,IOC,1720.2,1.8793056,1.9073084,FILLED,170.1,1720.2,1718929108506,3232.78149312,L LIQ
2024-06-21 00:31:46.417,WIF,SELL,LIMIT,IOC,2215.3,1.8771333,1.9046137,FILLED,64.7,2215.3,1718929906417,4158.41339949,L LIQ
2024-06-21 00:35:00.504,WIF,SELL,LIMIT,IOC,3054.7,1.8812065,1.9128187,FILLED,26.6,3054.7,1718930100504,5746.52149555,L LIQ
2024-06-21 00:51:48.519,WIF,SELL,LIMIT,IOC,2396.5,1.8659884,1.8942647,FILLED,717.6,2396.5,1718931108519,4471.8412006,L LIQ
2024-06-21 01:22:18.442,WIF,SELL,LIMIT,IOC,1945.0,1.8887524,1.9154,FILLED,1945.0,1945.0,1718932938442,3673.623418,L LIQ
2024-06-21 02:02:39.400,WIF,BUY,LIMIT,IOC,2084.3,1.9997651,1.9708954,FILLED,326.5,2084.3,1718935359400,4168.1103979300005,S LIQ
2024-06-21 03:30:36.576,WIF,SELL,LIMIT,IOC,2584.2,1.8902168,1.9182958,FILLED,572.1,2584.2,1718940636576,4884.698254559999,L LIQ
2024-06-21 05:08:50.051,WIF,SELL,LIMIT,IOC,2307.2,1.8710076,1.8989471,FILLED,276.7,2307.2,1718946530051,4316.788734719999,L LIQ
2024-06-21 05:10:16.279,WIF,SELL,LIMIT,IOC,2490.4,1.8682281,1.8956281,FILLED,340.0,2490.4,1718946616279,4652.63526024,L LIQ
2024-06-21 05:16:29.393,WIF,SELL,LIMIT,IOC,7517.6,1.8557688,1.8890207,FILLED,68.8,7517.6,1718946989393,13950.92753088,L LIQ
2024-06-21 05:56:11.386,WIF,BUY,LIMIT,IOC,2585.4,1.9562678,1.9285892,FILLED,201.6,2585.4,1718949371386,5057.734770120001,S LIQ
2024-06-21 06:26:35.242,WIF,SELL,LIMIT,IOC,2508.8,1.8804611,1.9077534,FILLED,37.1,2508.8,1718951195242,4717.70080768,L LIQ
2024-06-21 06:44:24.371,WIF,SELL,LIMIT,IOC,2615.7,1.8640949,1.8919762,FILLED,147.1,2615.7,1718952264371,4875.9130299299995,L LIQ
2024-06-21 07:39:13.098,WIF,SELL,LIMIT,IOC,15420.5,1.8486067,1.8843614,FILLED,585.2,15420.5,1718955553098,28506.43961735,L LIQ
2024-06-21 07:39:24.572,WIF,SELL,LIMIT,IOC,2629.7,1.8541478,1.8821423,FILLED,104.7,2629.7,1718955564572,4875.85246966,L LIQ
2024-06-21 07:44:44.206,WIF,SELL,LIMIT,IOC,5477.9,1.8326466,1.8634341,FILLED,2328.4,5477.9,1718955884206,10039.054810139998,L LIQ
2024-06-21 07:47:48.204,WIF,SELL,LIMIT,IOC,1931.7,1.8277478,1.8549402,FILLED,482.0,1931.7,1718956068204,3530.66042526,L LIQ
2024-06-21 07:50:38.361,WIF,SELL,LIMIT,IOC,2601.9,1.8279073,1.8538191,FILLED,196.9,2601.9,1718956238361,4756.03200387,L LIQ
2024-06-21 07:50:48.471,WIF,SELL,LIMIT,IOC,1915.9,1.825288,1.8513746,FILLED,101.0,1915.9,1718956248471,3497.0692792,L LIQ
2024-06-21 08:03:07.373,WIF,SELL,LIMIT,IOC,5849.0,1.8008357,1.830637,FILLED,245.8,5849.0,1718956987373,10533.0880093,L LIQ
2024-06-21 08:08:01.573,WIF,SELL,LIMIT,IOC,3690.5,1.7918642,1.8201656,FILLED,1257.1,3690.5,1718957281573,6612.8748301000005,L LIQ
2024-06-21 08:09:40.207,WIF,BUY,LIMIT,IOC,2740.3,1.8624984,1.8358014,FILLED,73.5,2740.3,1718957380207,5103.80436552,S LIQ
2024-06-21 08:51:20.397,WIF,BUY,LIMIT,IOC,2622.1,1.8877227,1.8601812,FILLED,186.8,2622.1,1718959880397,4949.79769167,S LIQ
2024-06-21 08:55:27.505,WIF,SELL,LIMIT,IOC,4000.0,1.8139248,1.8412545,FILLED,199.3,4000.0,1718960127505,7255.6992,L LIQ
2024-06-21 08:57:20.160,WIF,SELL,LIMIT,IOC,1829.1,1.8040639,1.8312552,FILLED,174.9,1829.1,1718960240160,3299.81327949,L LIQ
2024-06-21 09:26:20.283,WIF,BUY,LIMIT,IOC,2701.0,1.8971099,1.8706383,FILLED,72.4,2701.0,1718961980283,5124.0938399,S LIQ
2024-06-21 09:39:18.585,WIF,SELL,LIMIT,IOC,1844.3,1.8686804,1.8936027,FILLED,793.7,1844.3,1718962758585,3446.40726172,L LIQ
2024-06-21 10:25:44.570,WIF,SELL,LIMIT,IOC,2624.6,1.8479097,1.8754561,FILLED,1513.2,2624.6,1718965544570,4850.02379862,L LIQ
2024-06-21 11:03:03.302,WIF,SELL,LIMIT,IOC,2288.7,1.859197,1.8871734,FILLED,237.6,2288.7,1718967783302,4255.144173899999,L LIQ
2024-06-21 11:06:35.282,WIF,BUY,LIMIT,IOC,1830.7,1.9230668,1.8958887,FILLED,325.3,1830.7,1718967995282,3520.55839076,S LIQ
2024-06-21 11:08:32.211,WIF,BUY,LIMIT,IOC,2465.8,1.9361718,1.9054788,FILLED,120.4,2465.8,1718968112211,4774.21242444,S LIQ
2024-06-21 12:10:31.198,WIF,SELL,LIMIT,IOC,2631.5,1.8321899,1.856339,FILLED,367.5,2631.5,1718971831198,4821.40772185,L LIQ
2024-06-21 12:19:04.348,WIF,SELL,LIMIT,IOC,3994.8,1.8205718,1.85,FILLED,1114.1,3994.8,1718972344348,7272.82022664,L LIQ
2024-06-21 12:19:34.650,WIF,SELL,LIMIT,IOC,13856.3,1.8119356,1.8456392,FILLED,125.3,13856.3,1718972374650,25106.723254279997,L LIQ
2024-06-21 12:20:11.368,WIF,SELL,LIMIT,IOC,2654.1,1.816133,1.8403609,FILLED,91.5,2654.1,1718972411368,4820.198595299999,L LIQ
2024-06-21 12:37:54.064,WIF,SELL,LIMIT,IOC,3740.5,1.800254,1.8261944,FILLED,194.5,3740.5,1718973474064,6733.850087,L LIQ
2024-06-21 12:45:46.101,WIF,SELL,LIMIT,IOC,2594.8,1.7972901,1.8237205,FILLED,385.1,2594.8,1718973946101,4663.60835148,L LIQ
2024-06-21 13:02:30.463,WIF,SELL,LIMIT,IOC,2633.1,1.8043761,1.8307613,FILLED,4.8,2633.1,1718974950463,4751.10270891,L LIQ
2024-06-21 13:15:22.079,WIF,SELL,LIMIT,IOC,5666.5,1.7871947,1.814171,FILLED,75.2,5666.5,1718975722079,10127.13876755,L LIQ
2024-06-21 13:22:52.572,WIF,SELL,LIMIT,IOC,3193.8,1.7863317,1.8143373,FILLED,87.3,3193.8,1718976172572,5705.18618346,L LIQ
2024-06-21 13:47:10.441,WIF,SELL,LIMIT,IOC,3722.2,1.7866905,1.8173,FILLED,180.4,3722.2,1718977630441,6650.4193791,L LIQ
2024-06-21 13:51:47.331,WIF,SELL,LIMIT,IOC,3713.3,1.7782786,1.8073062,FILLED,3597.8,3713.3,1718977907331,6603.28192538,L LIQ
2024-06-21 14:03:47.054,WIF,SELL,LIMIT,IOC,2207.4,1.7769284,1.8005284,FILLED,171.6,2207.4,1718978627054,3922.39175016,L LIQ
2024-06-21 14:12:18.177,WIF,BUY,LIMIT,IOC,1652.5,1.8519572,1.8278044,FILLED,206.4,1652.5,1718979138177,3060.359273,S LIQ
2024-06-21 14:18:28.147,WIF,BUY,LIMIT,IOC,2364.6,1.8868246,1.8585144,FILLED,204.2,2364.6,1718979508147,4461.585449159999,S LIQ
2024-06-21 14:21:16.158,WIF,BUY,LIMIT,IOC,2221.8,1.9014252,1.8768482,FILLED,194.0,2221.8,1718979676158,4224.5865093600005,S LIQ
2024-06-21 14:34:07.289,WIF,BUY,LIMIT,IOC,2217.0,1.9103675,1.8822955,FILLED,52.8,2217.0,1718980447289,4235.2847475,S LIQ
2024-06-21 15:35:36.428,WIF,SELL,LIMIT,IOC,2024.7,1.8194427,1.8448516,FILLED,30.9,2024.7,1718984136428,3683.82563469,L LIQ
2024-06-21 15:37:06.643,WIF,SELL,LIMIT,IOC,2651.1,1.8060202,1.8325474,FILLED,651.2,2651.1,1718984226643,4787.94015222,L LIQ
2024-06-21 15:38:08.596,WIF,SELL,LIMIT,IOC,4241.0,1.7994142,1.8272298,FILLED,48.1,4241.0,1718984288596,7631.3156222,L LIQ
2024-06-21 15:56:53.168,WIF,SELL,LIMIT,IOC,9560.2,1.7900654,1.8215787,FILLED,537.2,9560.2,1718985413168,17113.38323708,L LIQ
2024-06-21 17:14:12.053,WIF,SELL,LIMIT,IOC,2719.6,1.7775765,1.8023103,FILLED,316.7,2719.6,1718990052053,4834.297049399999,L LIQ
2024-06-21 17:15:07.099,WIF,SELL,LIMIT,IOC,5000.0,1.7664982,1.7962369,FILLED,298.5,5000.0,1718990107099,8832.491,L LIQ
2024-06-21 17:16:08.644,WIF,SELL,LIMIT,IOC,9549.7,1.7549146,1.7869312,FILLED,856.2,9549.7,1718990168644,16758.90795562,L LIQ
2024-06-21 17:20:24.146,WIF,SELL,LIMIT,IOC,85900.5,1.7407566,1.7800449,FILLED,390.8,85900.5,1718990424146,149531.8623183,L LIQ
2024-06-21 17:20:27.372,WIF,SELL,LIMIT,IOC,2738.6,1.7518258,1.77654,FILLED,91.7,2738.6,1718990427372,4797.55013588,L LIQ
2024-06-21 17:21:23.258,WIF,SELL,LIMIT,IOC,6094.6,1.7442101,1.7747675,FILLED,1278.4,6094.6,1718990483258,10630.26287546,L LIQ
2024-06-21 17:21:36.399,WIF,SELL,LIMIT,IOC,12175.1,1.7408033,1.7729567,FILLED,7840.6,12175.1,1718990496399,21194.45425783,L LIQ
2024-06-21 17:21:38.068,WIF,SELL,LIMIT,IOC,2174.4,1.7465227,1.7723598,FILLED,302.2,2174.4,1718990498068,3797.63895888,L LIQ
2024-06-21 17:22:02.431,WIF,SELL,LIMIT,IOC,8377.7,1.7408182,1.7703427,FILLED,7.2,8377.7,1718990522431,14584.052634140002,L LIQ
2024-06-21 17:22:08.348,WIF,SELL,LIMIT,IOC,3452.8,1.7448392,1.7712724,FILLED,62.3,3452.8,1718990528348,6024.58078976,L LIQ
2024-06-21 17:22:11.261,WIF,SELL,LIMIT,IOC,1722.7,1.7456808,1.7705646,FILLED,257.4,1722.7,1718990531261,3007.28431416,L LIQ
2024-06-21 17:23:15.144,WIF,SELL,LIMIT,IOC,2444.8,1.7403235,1.7663271,FILLED,1.7,2444.8,1718990595144,4254.7428928,L LIQ
2024-06-21 17:23:19.246,WIF,SELL,LIMIT,IOC,1747.8,1.739734,1.7653438,FILLED,434.0,1747.8,1718990599246,3040.7070851999997,L LIQ
2024-06-21 17:23:31.141,WIF,SELL,LIMIT,IOC,3305.1,1.7374375,1.7640458,FILLED,40.4,3305.1,1718990611141,5742.40468125,L LIQ
2024-06-21 17:24:57.568,WIF,SELL,LIMIT,IOC,6948.8,1.7290838,1.7612836,FILLED,41.3,6948.8,1718990697568,12015.05750944,L LIQ
2024-06-21 17:36:54.443,WIF,SELL,LIMIT,IOC,5000.0,1.7205435,1.75,FILLED,5000.0,5000.0,1718991414443,8602.7175,L LIQ
2024-06-21 17:36:57.109,WIF,SELL,LIMIT,IOC,5558.6,1.719659,1.749001,FILLED,62.9,5558.6,1718991417109,9558.8965174,L LIQ
2024-06-21 17:55:19.441,WIF,SELL,LIMIT,IOC,2619.4,1.7339076,1.7573895,FILLED,114.7,2619.4,1718992519441,4541.79756744,L LIQ
2024-06-21 17:56:18.487,WIF,SELL,LIMIT,IOC,2388.2,1.7266642,1.7531277,FILLED,22.7,2388.2,1718992578487,4123.61944244,L LIQ
2024-06-21 17:57:36.133,WIF,SELL,LIMIT,IOC,4325.3,1.713098,1.7406205,FILLED,830.3,4325.3,1718992656133,7409.6627794,L LIQ
2024-06-21 17:57:40.233,WIF,SELL,LIMIT,IOC,4992.1,1.7109555,1.7407992,FILLED,435.9,4992.1,1718992660233,8541.26095155,L LIQ
2024-06-21 18:03:18.218,WIF,SELL,LIMIT,IOC,3515.1,1.7128355,1.7374153,FILLED,234.6,3515.1,1718992998218,6020.7880660499995,L LIQ
2024-06-21 18:16:58.447,WIF,BUY,LIMIT,IOC,1982.7,1.7981941,1.7721635,FILLED,334.5,1982.7,1718993818447,3565.2794420699997,S LIQ
2024-06-21 18:53:58.259,WIF,BUY,LIMIT,IOC,2555.5,1.821426,1.794543,FILLED,142.0,2555.5,1718996038259,4654.654143,S LIQ
2024-06-21 19:00:09.174,WIF,BUY,LIMIT,IOC,2672.2,1.8431384,1.8166455,FILLED,444.0,2672.2,1718996409174,4925.23443248,S LIQ
2024-06-21 19:05:45.535,WIF,BUY,LIMIT,IOC,2753.4,1.8522555,1.8263199,FILLED,5.5,2753.4,1718996745535,5100.0002937,S LIQ
2024-06-21 19:10:54.419,WIF,BUY,LIMIT,IOC,2005.2,1.840739,1.8136182,FILLED,428.3,2005.2,1718997054419,3691.0498428,S LIQ
2024-06-21 20:13:43.115,WIF,SELL,LIMIT,IOC,2744.0,1.7823356,1.8083869,FILLED,5.6,2744.0,1719000823115,4890.7288864,L LIQ
2024-06-21 20:19:28.176,WIF,BUY,LIMIT,IOC,1817.1,1.856036,1.8303796,FILLED,513.6,1817.1,1719001168176,3372.6030155999997,S LIQ
2024-06-21 22:05:14.291,WIF,SELL,LIMIT,IOC,2799.0,1.7536677,1.7795098,FILLED,426.1,2799.0,1719007514291,4908.5158923,L LIQ
2024-06-21 23:15:25.189,WIF,SELL,LIMIT,IOC,6894.6,1.7292445,1.76,FILLED,6888.9,6894.6,1719011725189,11922.4491297,L LIQ
2024-06-21 23:15:55.211,WIF,SELL,LIMIT,IOC,2013.3,1.730673,1.7567729,FILLED,137.2,2013.3,1719011755211,3484.3639508999995,L LIQ
2024-06-21 23:21:28.510,WIF,SELL,LIMIT,IOC,4233.8,1.7248207,1.7527786,FILLED,82.7,4233.8,1719012088510,7302.54587966,L LIQ
2024-06-22 00:08:45.530,WIF,SELL,LIMIT,IOC,2848.8,1.7249668,1.7510089,FILLED,364.1,2848.8,1719014925530,4914.08541984,L LIQ
2024-06-22 00:26:41.428,WIF,SELL,LIMIT,IOC,2590.9,1.7167393,1.742354,FILLED,5.7,2590.9,1719016001428,4447.89985237,L LIQ
2024-06-22 00:27:17.116,WIF,SELL,LIMIT,IOC,5508.7,1.7024205,1.7312126,FILLED,94.3,5508.7,1719016037116,9378.12380835,L LIQ
2024-06-22 00:32:42.344,WIF,SELL,LIMIT,IOC,2834.4,1.7018954,1.7262702,FILLED,189.8,2834.4,1719016362344,4823.85232176,L LIQ
2024-06-22 00:34:31.086,WIF,SELL,LIMIT,IOC,2852.9,1.7000047,1.7230945,FILLED,1128.0,2852.9,1719016471086,4849.943408630001,L LIQ
2024-06-22 00:36:27.242,WIF,SELL,LIMIT,IOC,2270.1,1.693426,1.7178885,FILLED,194.7,2270.1,1719016587242,3844.2463626,L LIQ
2024-06-22 00:36:36.102,WIF,SELL,LIMIT,IOC,1838.4,1.6917362,1.7154828,FILLED,25.6,1838.4,1719016596102,3110.08783008,L LIQ
2024-06-22 00:36:37.297,WIF,SELL,LIMIT,IOC,3937.9,1.6888703,1.7153101,FILLED,247.1,3937.9,1719016597297,6650.60235437,L LIQ
2024-06-22 00:42:01.531,WIF,SELL,LIMIT,IOC,3000.0,1.6821577,1.7071116,FILLED,10.2,3000.0,1719016921531,5046.4731,L LIQ
2024-06-22 00:48:37.285,WIF,SELL,LIMIT,IOC,2291.8,1.681162,1.7053869,FILLED,130.2,2291.8,1719017317285,3852.8870716000006,L LIQ
2024-06-22 00:49:29.237,WIF,SELL,LIMIT,IOC,2754.0,1.6799345,1.7049878,FILLED,224.8,2754.0,1719017369237,4626.539613,L LIQ
2024-06-22 00:55:32.506,WIF,BUY,LIMIT,IOC,2923.8,1.7434118,1.7186403,FILLED,771.6,2923.8,1719017732506,5097.38742084,S LIQ
2024-06-22 01:21:39.358,WIF,SELL,LIMIT,IOC,2104.7,1.6958633,1.72,FILLED,105.4,2104.7,1719019299358,3569.28348751,L LIQ
2024-06-22 02:09:35.074,WIF,BUY,LIMIT,IOC,7407.1,1.7951588,1.7638032,FILLED,531.1,7407.1,1719022175074,13296.92074748,S LIQ
2024-06-22 02:09:41.548,WIF,BUY,LIMIT,IOC,2927.9,1.7920462,1.7654072,FILLED,203.3,2927.9,1719022181548,5246.93206898,S LIQ
2024-06-22 03:00:15.256,WIF,BUY,LIMIT,IOC,2802.2,1.8196291,1.7929095,FILLED,118.9,2802.2,1719025215256,5098.96466402,S LIQ
2024-06-22 03:04:49.476,WIF,BUY,LIMIT,IOC,4178.3,1.8257327,1.7959961,FILLED,56.7,4178.3,1719025489476,7628.458940410001,S LIQ
2024-06-22 03:21:37.317,WIF,SELL,LIMIT,IOC,2435.6,1.7531558,1.7786673,FILLED,228.3,2435.6,1719026497317,4269.98626648,L LIQ
